Date,BAC,BK,C,GS,JPM,MS,PNC,TFC,USB,WFC
2022-02-14,43.05692672729492,55.24113845825195,58.08489990234375,327.1225280761719,138.78565979003906,90.7012710571289,177.95079040527344,52.41440200805664,49.15279769897461,52.77113342285156
2022-02-15,43.392887115478516,55.92411804199219,58.55683898925781,330.482421875,140.8152313232422,91.46175384521484,180.2298583984375,53.91195297241211,49.78132629394531,53.25460433959961
2022-02-16,43.293006896972656,56.16676330566406,58.51314163208008,326.95001220703125,141.07009887695312,89.44558715820312,181.44766235351562,53.83708190917969,49.77284240722656,53.035682678222656
2022-02-17,41.831138610839844,51.53861999511719,56.555419921875,316.9703369140625,137.82089233398438,85.0241470336914,175.1062774658203,52.04001235961914,48.52427291870117,51.22038269042969
2022-02-18,41.73125457763672,50.66691589355469,56.057247161865234,314.22802734375,138.4671173095703,84.37861633300781,174.99322509765625,51.84865951538086,48.498783111572266,50.74604034423828
2022-02-22,41.36806106567383,50.001895904541016,55.83876037597656,312.62066650390625,138.22134399414062,83.78614044189453,176.65469360351562,51.732181549072266,49.09333801269531,50.4267692565918
2022-02-23,40.659828186035156,47.94395065307617,55.253196716308594,309.8238525390625,135.3271942138672,82.72502136230469,173.11428833007812,50.41766357421875,48.1165657043457,49.21353530883789
2022-02-24,39.58839416503906,47.18008041381836,53.0245361328125,308.9158020019531,131.5592041015625,81.18634796142578,170.15667724609375,49.2612190246582,46.99541091918945,48.082393646240234
2022-02-25,40.877750396728516,48.86058807373047,54.16944885253906,317.9328918457031,134.6718292236328,83.60929870605469,176.2980194091797,52.38944625854492,48.7026252746582,49.35948944091797
2022-02-28,40.1331901550293,47.76421356201172,51.76599884033203,309.9147033691406,129.05636596679688,80.24015045166016,173.32302856445312,51.765464782714844,48.02313995361328,48.6844482421875
2022-03-01,38.56237030029297,45.45463943481445,51.20664596557617,299.7847900390625,124.18714141845703,77.4900131225586,162.83230590820312,48.37932586669922,45.74684524536133,45.874855041503906
